Image Sticker,Slice Index,Model,IoU,Dice
lung_075,320,EfficientSAM (VIT-small),0.3206812652068126,0.4856300663227708
lung_075,321,EfficientSAM (VIT-tiny),0.315,0.4790874524714829
lung_075,321,EfficientSAM (VIT-small),0.2822117892540428,0.4401952807160293
lung_075,322,EfficientSAM (VIT-tiny),0.1550632911392405,0.2684931506849315
lung_075,322,EfficientSAM (VIT-small),0.2779740871613663,0.4350230414746543
lung_075,323,EfficientSAM (VIT-tiny),0.1568016614745586,0.2710951526032316
lung_075,323,EfficientSAM (VIT-small),0.2847184986595174,0.4432387312186978
lung_075,324,EfficientSAM (VIT-tiny),0.1890410958904109,0.3179723502304147
lung_075,324,EfficientSAM (VIT-small),0.2888432580424367,0.4482209240573553
lung_075,325,EfficientSAM (VIT-tiny),0.2492038216560509,0.3989802421924793
lung_075,325,EfficientSAM (VIT-small),0.2396745932415519,0.386673397274104
lung_075,326,EfficientSAM (VIT-tiny),0.2509727626459144,0.401244167962675
lung_075,326,EfficientSAM (VIT-small),0.2209211553473848,0.3618925831202046
lung_075,327,EfficientSAM (VIT-tiny),0.2130801687763713,0.3513043478260869
lung_075,327,EfficientSAM (VIT-small),0.2529411764705882,0.4037558685446009
lung_075,328,EfficientSAM (VIT-tiny),0.2294117647058823,0.3732057416267942
lung_075,328,EfficientSAM (VIT-small),0.2413793103448276,0.3888888888888889
lung_075,329,EfficientSAM (VIT-tiny),0.2120481927710843,0.3499005964214712
lung_075,329,EfficientSAM (VIT-small),0.2182741116751269,0.3583333333333333
lung_075,330,EfficientSAM (VIT-tiny),0.1780104712041884,0.3022222222222222
lung_075,330,EfficientSAM (VIT-small),0.2287234042553191,0.3722943722943723
lung_075,331,EfficientSAM (VIT-tiny),0.2553191489361702,0.4067796610169492
lung_075,331,EfficientSAM (VIT-small),0.2584269662921348,0.4107142857142857
lung_075,332,EfficientSAM (VIT-tiny),0.2833333333333333,0.4415584415584415
lung_075,332,EfficientSAM (VIT-small),0.2195767195767195,0.3600867678958785
lung_075,333,EfficientSAM (VIT-tiny),0.1041666666666666,0.1886792452830188
lung_075,333,EfficientSAM (VIT-small),0.0567164179104477,0.1073446327683615
lung_029,204,EfficientSAM (VIT-tiny),0.3300970873786408,0.4963503649635036
lung_029,204,EfficientSAM (VIT-small),0.0993520518358531,0.1807465618860511
lung_029,205,EfficientSAM (VIT-tiny),0.2857142857142857,0.4444444444444444
lung_029,205,EfficientSAM (VIT-small),0.16,0.2758620689655172
lung_029,206,EfficientSAM (VIT-tiny),0.1295180722891566,0.2293333333333333
lung_029,206,EfficientSAM (VIT-small),0.2266666666666666,0.3695652173913043
lung_029,207,EfficientSAM (VIT-tiny),0.2191358024691358,0.3594936708860759
lung_029,207,EfficientSAM (VIT-small),0.1375796178343949,0.2418812989921612
lung_029,208,EfficientSAM (VIT-tiny),0.1573033707865168,0.2718446601941747
lung_029,208,EfficientSAM (VIT-small),0.1015625,0.1843971631205673
lung_029,209,EfficientSAM (VIT-tiny),0.12,0.2142857142857142
lung_029,209,EfficientSAM (VIT-small),0.1794258373205741,0.3042596348884381
lung_029,210,EfficientSAM (VIT-tiny),0.387240356083086,0.558288770053476
lung_029,210,EfficientSAM (VIT-small),0.2662082514734774,0.4204809930178433
lung_029,211,EfficientSAM (VIT-tiny),0.5086614173228347,0.6743215031315241
lung_029,211,EfficientSAM (VIT-small),0.3636363636363636,0.5333333333333333
lung_029,212,EfficientSAM (VIT-tiny),0.5317258883248731,0.6942833471416736
lung_029,212,EfficientSAM (VIT-small),0.4405113077679449,0.6116040955631399
lung_029,213,EfficientSAM (VIT-tiny),0.564958283671037,0.722010662604722
lung_029,213,EfficientSAM (VIT-small),0.3421588594704684,0.5098634294385432
lung_029,214,EfficientSAM (VIT-tiny),0.4437420986093552,0.6147110332749562
lung_029,214,EfficientSAM (VIT-small),0.3061749571183533,0.4688115561391989
lung_029,215,EfficientSAM (VIT-tiny),0.4728370221327967,0.6420765027322405
lung_029,215,EfficientSAM (VIT-small),0.3081081081081081,0.4710743801652892
lung_029,216,EfficientSAM (VIT-tiny),0.1700223713646532,0.2906309751434034
lung_029,216,EfficientSAM (VIT-small),0.1875,0.3157894736842105
lung_029,217,EfficientSAM (VIT-tiny),0.2396694214876033,0.3866666666666666
lung_029,217,EfficientSAM (VIT-small),0.1128526645768025,0.2028169014084507
lung_029,218,EfficientSAM (VIT-tiny),0.1365313653136531,0.2402597402597402
lung_029,218,EfficientSAM (VIT-small),0.1011235955056179,0.1836734693877551
lung_029,219,EfficientSAM (VIT-tiny),0.1158301158301158,0.2076124567474048
lung_029,219,EfficientSAM (VIT-small),0.1830985915492957,0.3095238095238095
lung_029,220,EfficientSAM (VIT-tiny),0.1166077738515901,0.2088607594936709
lung_029,220,EfficientSAM (VIT-small),0.1222222222222222,0.2178217821782178
lung_018,172,EfficientSAM (VIT-tiny),0.168722249629995,0.2887294216969185
lung_018,172,EfficientSAM (VIT-small),0.1115453998797354,0.2007032729239924
lung_018,173,EfficientSAM (VIT-tiny),0.2562344139650873,0.4079404466501241
lung_018,173,EfficientSAM (VIT-small),0.1545105566218809,0.2676641729010806
lung_018,174,EfficientSAM (VIT-tiny),0.4208969935929029,0.5924384321886923
lung_018,174,EfficientSAM (VIT-small),0.2727846105329549,0.4286422200198216
lung_018,175,EfficientSAM (VIT-tiny),0.5720221606648199,0.7277533039647577
lung_018,175,EfficientSAM (VIT-small),0.3490665727368792,0.5174934725848565
lung_018,176,EfficientSAM (VIT-tiny),0.6257861635220126,0.769825918762089
lung_018,176,EfficientSAM (VIT-small),0.343021169716541,0.5108201977023777
lung_018,177,EfficientSAM (VIT-tiny),0.5674191580231849,0.7240171272868821
lung_018,177,EfficientSAM (VIT-small),0.3920686835650041,0.5632892804698972
lung_018,178,EfficientSAM (VIT-tiny),0.463777490297542,0.6336721166593018
lung_018,178,EfficientSAM (VIT-small),0.409132007233273,0.5806865575874238
lung_018,179,EfficientSAM (VIT-tiny),0.5752461322081576,0.7303571428571428
lung_018,179,EfficientSAM (VIT-small),0.4017210144927536,0.5731825525040388
lung_018,180,EfficientSAM (VIT-tiny),0.5328849028400597,0.6952705997074597
lung_018,180,EfficientSAM (VIT-small),0.3349593495934959,0.5018270401948843
lung_018,181,EfficientSAM (VIT-tiny),0.6284722222222222,0.7718550106609808
lung_018,181,EfficientSAM (VIT-small),0.3139595225739491,0.4778830963665086
lung_018,182,EfficientSAM (VIT-tiny),0.5152329749103942,0.6800709639266707
lung_018,182,EfficientSAM (VIT-small),0.2809254013220019,0.4386288241798747
lung_018,183,EfficientSAM (VIT-tiny),0.3620933521923621,0.5316718587746625
lung_018,183,EfficientSAM (VIT-small),0.2142465753424657,0.3528880866425993
lung_018,184,EfficientSAM (VIT-tiny),0.2410015649452269,0.3883984867591425
lung_018,184,EfficientSAM (VIT-small),0.169150521609538,0.2893562778840025
lung_083,105,EfficientSAM (VIT-tiny),0.0475,0.0906921241050119
lung_083,105,EfficientSAM (VIT-small),0.0395833333333333,0.0761523046092184
lung_083,106,EfficientSAM (VIT-tiny),0.2103559870550161,0.3475935828877005
lung_083,106,EfficientSAM (VIT-small),0.1321138211382113,0.2333931777378815
lung_083,107,EfficientSAM (VIT-tiny),0.2567760342368045,0.4086265607264472
lung_083,107,EfficientSAM (VIT-small),0.1857142857142857,0.3132530120481928
lung_083,108,EfficientSAM (VIT-tiny),0.2679589509692132,0.4226618705035971
lung_083,108,EfficientSAM (VIT-small),0.2087033747779751,0.3453343130051433
lung_083,109,EfficientSAM (VIT-tiny),0.2364705882352941,0.3824928639391056
lung_083,109,EfficientSAM (VIT-small),0.1908831908831909,0.3205741626794258
lung_083,110,EfficientSAM (VIT-tiny),0.3154172560113154,0.4795698924731182
lung_083,110,EfficientSAM (VIT-small),0.2055299539170507,0.3409785932721712
lung_083,111,EfficientSAM (VIT-tiny),0.2355915065722952,0.381342062193126
lung_083,111,EfficientSAM (VIT-small),0.2337011033099298,0.3788617886178861
lung_083,112,EfficientSAM (VIT-tiny),0.1949152542372881,0.3262411347517731
lung_083,112,EfficientSAM (VIT-small),0.2574916759156492,0.4095322153574581
lung_083,113,EfficientSAM (VIT-tiny),0.0782442748091603,0.1451327433628318
lung_083,113,EfficientSAM (VIT-small),0.2177777777777777,0.3576642335766423
lung_083,114,EfficientSAM (VIT-tiny),0.0253164556962025,0.0493827160493827
lung_083,114,EfficientSAM (VIT-small),0.1793313069908814,0.3041237113402061
lung_083,115,EfficientSAM (VIT-tiny),0.0452127659574468,0.0865139949109414
lung_083,115,EfficientSAM (VIT-small),0.0464480874316939,0.0887728459530026
lung_065,74,EfficientSAM (VIT-tiny),0.1526479750778816,0.2648648648648649
lung_065,74,EfficientSAM (VIT-small),0.2094395280235988,0.3463414634146341
lung_065,75,EfficientSAM (VIT-tiny),0.5769230769230769,0.7317073170731707
lung_065,75,EfficientSAM (VIT-small),0.3981797497155859,0.5695687550854354
lung_065,76,EfficientSAM (VIT-tiny),0.491640866873065,0.6591946865919469
lung_065,76,EfficientSAM (VIT-small),0.4815032295948326,0.6500198176773682
lung_065,77,EfficientSAM (VIT-tiny),0.2503067484662576,0.4003925417075564
lung_065,77,EfficientSAM (VIT-small),0.5322745901639344,0.6947509194249415
lung_065,78,EfficientSAM (VIT-tiny),0.1903195488721804,0.3197789182787209
lung_065,78,EfficientSAM (VIT-small),0.4797297297297297,0.6484018264840182
lung_065,79,EfficientSAM (VIT-tiny),0.1596928982725527,0.2754054948692486
lung_065,79,EfficientSAM (VIT-small),0.5310957551826259,0.693745970341715
lung_065,80,EfficientSAM (VIT-tiny),0.1363636363636363,0.24
lung_065,80,EfficientSAM (VIT-small),0.4984598151778213,0.6652962063165764
lung_065,81,EfficientSAM (VIT-tiny),0.1443661971830986,0.2523076923076923
lung_065,81,EfficientSAM (VIT-small),0.5522118567559434,0.7115160915083366
lung_065,82,EfficientSAM (VIT-tiny),0.5910014513788099,0.7429301222404671
lung_065,82,EfficientSAM (VIT-small),0.6079953983318953,0.7562153460919334
lung_065,83,EfficientSAM (VIT-tiny),0.4152941176470588,0.5868661679135495
lung_065,83,EfficientSAM (VIT-small),0.6121734446539187,0.7594386902773137
lung_065,84,EfficientSAM (VIT-tiny),0.1628352490421455,0.2800658978583196
lung_065,84,EfficientSAM (VIT-small),0.6465931580435397,0.7853708791208791
lung_065,85,EfficientSAM (VIT-tiny),0.631031220435194,0.7737819025522041
lung_065,85,EfficientSAM (VIT-small),0.5910118711136235,0.7429383549475929
lung_065,86,EfficientSAM (VIT-tiny),0.5434782608695652,0.704225352112676
lung_065,86,EfficientSAM (VIT-small),0.5599647266313933,0.71791972866026
lung_065,87,EfficientSAM (VIT-tiny),0.4927055702917772,0.6601510439804531
lung_065,87,EfficientSAM (VIT-small),0.5239097744360902,0.6875863430037498
lung_065,88,EfficientSAM (VIT-tiny),0.1280806572068708,0.2270771267792121
lung_065,88,EfficientSAM (VIT-small),0.3327759197324414,0.4993726474278545
lung_065,89,EfficientSAM (VIT-tiny),0.1236559139784946,0.2200956937799043
lung_065,89,EfficientSAM (VIT-small),0.0909090909090909,0.1666666666666666
lung_065,90,EfficientSAM (VIT-tiny),0.1575282854656222,0.2721804511278195
lung_065,90,EfficientSAM (VIT-small),0.4282136894824708,0.5996493278784336
lung_065,91,EfficientSAM (VIT-tiny),0.1228249744114636,0.2187784867821331
lung_065,91,EfficientSAM (VIT-small),0.2125114995400184,0.3505311077389985
lung_065,92,EfficientSAM (VIT-tiny),0.032719836400818,0.0633663366336633
lung_065,92,EfficientSAM (VIT-small),0.0535117056856187,0.1015873015873015
lung_051,90,EfficientSAM (VIT-tiny),0.1102941176470588,0.1986754966887417
lung_051,90,EfficientSAM (VIT-small),0.0837988826815642,0.1546391752577319
lung_051,91,EfficientSAM (VIT-tiny),0.3027027027027027,0.4647302904564315
lung_051,91,EfficientSAM (VIT-small),0.2542153047989623,0.405377456049638
lung_051,92,EfficientSAM (VIT-tiny),0.3292287751134154,0.4953681131155534
lung_051,92,EfficientSAM (VIT-small),0.3101343101343101,0.4734389561975768
lung_051,93,EfficientSAM (VIT-tiny),0.3216783216783216,0.4867724867724867
lung_051,93,EfficientSAM (VIT-small),0.3328165374677002,0.4994183792167507
lung_051,94,EfficientSAM (VIT-tiny),0.4123531970421922,0.5839236218047429
lung_051,94,EfficientSAM (VIT-small),0.424188528234771,0.5956915391820169
lung_051,95,EfficientSAM (VIT-tiny),0.4522875816993464,0.6228622862286228
lung_051,95,EfficientSAM (VIT-small),0.4452431289640592,0.6161497952018724
lung_051,96,EfficientSAM (VIT-tiny),0.4671052631578947,0.6367713004484304
lung_051,96,EfficientSAM (VIT-small),0.4751429828420589,0.6441992245750074
lung_051,97,EfficientSAM (VIT-tiny),0.3984674329501915,0.5698630136986301
lung_051,97,EfficientSAM (VIT-small),0.4036379385015158,0.5751311323665536
lung_051,98,EfficientSAM (VIT-tiny),0.6216466234967623,0.7666856816885339
lung_051,98,EfficientSAM (VIT-small),0.3995826812728221,0.571002609019754
lung_051,99,EfficientSAM (VIT-tiny),0.4983964079538165,0.6652397260273972
lung_051,99,EfficientSAM (VIT-small),0.3990929705215419,0.5705024311183144
lung_051,100,EfficientSAM (VIT-tiny),0.4360146252285192,0.6072565245066837
lung_051,100,EfficientSAM (VIT-small),0.3563873067534581,0.525494901019796
lung_051,101,EfficientSAM (VIT-tiny),0.16,0.2758620689655172
lung_051,101,EfficientSAM (VIT-small),0.1049046321525885,0.189889025893958
lung_059,125,EfficientSAM (VIT-tiny),0.1374045801526717,0.2416107382550335
lung_059,125,EfficientSAM (VIT-small),0.0851063829787234,0.1568627450980392
lung_059,126,EfficientSAM (VIT-tiny),0.2104283054003724,0.3476923076923077
lung_059,126,EfficientSAM (VIT-small),0.1533333333333333,0.2658959537572254
lung_059,127,EfficientSAM (VIT-tiny),0.2053422370617696,0.3407202216066482
lung_059,127,EfficientSAM (VIT-small),0.1520395550061804,0.2639484978540772
lung_059,128,EfficientSAM (VIT-tiny),0.1513513513513513,0.2629107981220657
lung_059,128,EfficientSAM (VIT-small),0.2062062062062062,0.341908713692946
lung_059,129,EfficientSAM (VIT-tiny),0.3048192771084337,0.4672206832871652
lung_059,129,EfficientSAM (VIT-small),0.2676348547717842,0.4222585924713584
lung_059,130,EfficientSAM (VIT-tiny),0.3258785942492013,0.491566265060241
lung_059,130,EfficientSAM (VIT-small),0.2883211678832116,0.4475920679886686
lung_059,131,EfficientSAM (VIT-tiny),0.2648539778449144,0.4187898089171974
lung_059,131,EfficientSAM (VIT-small),0.2683673469387755,0.4231697506033789
lung_059,132,EfficientSAM (VIT-tiny),0.270935960591133,0.4263565891472868
lung_059,132,EfficientSAM (VIT-small),0.2058139534883721,0.3413693346190935
lung_059,133,EfficientSAM (VIT-tiny),0.1844215349369988,0.3114119922630561
lung_059,133,EfficientSAM (VIT-small),0.1889671361502347,0.3178677196446199
lung_059,134,EfficientSAM (VIT-tiny),0.2232142857142857,0.364963503649635
lung_059,134,EfficientSAM (VIT-small),0.1750700280112044,0.2979737783075089
lung_059,135,EfficientSAM (VIT-tiny),0.1350906095551894,0.2380261248185776
lung_059,135,EfficientSAM (VIT-small),0.1580952380952381,0.2730263157894737
lung_010,87,EfficientSAM (VIT-tiny),0.0,0.0
lung_010,87,EfficientSAM (VIT-small),0.0545454545454545,0.1034482758620689
lung_010,88,EfficientSAM (VIT-tiny),0.027027027027027,0.0526315789473684
lung_010,88,EfficientSAM (VIT-small),0.0426587301587301,0.0818268315889629
lung_010,89,EfficientSAM (VIT-tiny),0.1774530271398747,0.301418439716312
lung_010,89,EfficientSAM (VIT-small),0.1593011305241521,0.274822695035461
lung_010,90,EfficientSAM (VIT-tiny),0.3061224489795918,0.46875
lung_010,90,EfficientSAM (VIT-small),0.2646484375,0.4185328185328185
lung_010,91,EfficientSAM (VIT-tiny),0.3713123092573754,0.5415430267062314
lung_010,91,EfficientSAM (VIT-small),0.3195050946142649,0.4842801985659128
lung_010,92,EfficientSAM (VIT-tiny),0.3272151898734177,0.4930853600381497
lung_010,92,EfficientSAM (VIT-small),0.3248811410459588,0.4904306220095694
lung_010,93,EfficientSAM (VIT-tiny),0.4912764003673094,0.6588669950738916
lung_010,93,EfficientSAM (VIT-small),0.3463102847181871,0.5144583513163573
lung_010,94,EfficientSAM (VIT-tiny),0.5288315629742033,0.6918114143920595
lung_010,94,EfficientSAM (VIT-small),0.3858597962852007,0.5568525724167748
lung_010,95,EfficientSAM (VIT-tiny),0.4493809176984705,0.6201005025125628
lung_010,95,EfficientSAM (VIT-small),0.3716768916155419,0.541930674617965
lung_010,96,EfficientSAM (VIT-tiny),0.2578347578347578,0.4099660249150623
lung_010,96,EfficientSAM (VIT-small),0.3994897959183673,0.5709077652205614
lung_010,97,EfficientSAM (VIT-tiny),0.3051671732522796,0.4676292501164415
lung_010,97,EfficientSAM (VIT-small),0.402381965121225,0.5738550197148923
lung_010,98,EfficientSAM (VIT-tiny),0.4771830985915493,0.6460717009916095
lung_010,98,EfficientSAM (VIT-small),0.5176190476190476,0.6821462190147474
lung_010,99,EfficientSAM (VIT-tiny),0.5992387166938553,0.7494049642978579
lung_010,99,EfficientSAM (VIT-small),0.4984354045596781,0.6652744630071599
lung_010,100,EfficientSAM (VIT-tiny),0.6774691358024691,0.8077276908923643
lung_010,100,EfficientSAM (VIT-small),0.4850126399422174,0.6532101167315175
lung_010,101,EfficientSAM (VIT-tiny),0.6281929990539262,0.7716443927948867
lung_010,101,EfficientSAM (VIT-small),0.449763991908294,0.6204651162790698
lung_010,102,EfficientSAM (VIT-tiny),0.5197255574614065,0.6839729119638827
lung_010,102,EfficientSAM (VIT-small),0.4182754182754182,0.5898366606170599
lung_010,103,EfficientSAM (VIT-tiny),0.6137677351550184,0.760664278736568
lung_010,103,EfficientSAM (VIT-small),0.4159497021839841,0.5875204487029679
lung_010,104,EfficientSAM (VIT-tiny),0.6547619047619048,0.7913669064748201
lung_010,104,EfficientSAM (VIT-small),0.426506873457878,0.5979738077588337
lung_010,105,EfficientSAM (VIT-tiny),0.664327485380117,0.7983134223471539
lung_010,105,EfficientSAM (VIT-small),0.5347377857463022,0.6968457943925234
lung_010,106,EfficientSAM (VIT-tiny),0.6125301204819277,0.7597130902570233
lung_010,106,EfficientSAM (VIT-small),0.5765686704695042,0.731422209852491
lung_010,107,EfficientSAM (VIT-tiny),0.5563598759048604,0.7149501661129568
lung_010,107,EfficientSAM (VIT-small),0.5028546332894159,0.6691992986557569
lung_010,108,EfficientSAM (VIT-tiny),0.6501079913606912,0.7879581151832461
lung_010,108,EfficientSAM (VIT-small),0.5172700790678318,0.6818431157432803
lung_010,109,EfficientSAM (VIT-tiny),0.5376059322033898,0.6992766104030314
lung_010,109,EfficientSAM (VIT-small),0.4549895324494068,0.6254196642685851
lung_010,110,EfficientSAM (VIT-tiny),0.5397333333333333,0.7010737790093523
lung_010,110,EfficientSAM (VIT-small),0.3584656084656085,0.5277507302823758
lung_010,111,EfficientSAM (VIT-tiny),0.4127906976744186,0.5843621399176955
lung_010,111,EfficientSAM (VIT-small),0.3582236842105263,0.527488496003875
lung_010,112,EfficientSAM (VIT-tiny),0.4594594594594595,0.6296296296296297
lung_010,112,EfficientSAM (VIT-small),0.3659655831739962,0.5358342665173572
lung_010,113,EfficientSAM (VIT-tiny),0.4606133493686109,0.630712227254014
lung_010,113,EfficientSAM (VIT-small),0.3552151714077315,0.5242195909580194
lung_010,114,EfficientSAM (VIT-tiny),0.2320954907161803,0.3767491926803014
lung_010,114,EfficientSAM (VIT-small),0.1464435146443514,0.2554744525547445
lung_010,115,EfficientSAM (VIT-tiny),0.2375096079938508,0.3838509316770186
lung_010,115,EfficientSAM (VIT-small),0.1423971377459749,0.2492953335421233
lung_010,116,EfficientSAM (VIT-tiny),0.2630646589902569,0.4165497896213184
lung_010,116,EfficientSAM (VIT-small),0.25,0.4
lung_010,117,EfficientSAM (VIT-tiny),0.2919161676646706,0.4519119351100811
lung_010,117,EfficientSAM (VIT-small),0.212882096069869,0.351035103510351
lung_010,118,EfficientSAM (VIT-tiny),0.2674050632911392,0.4219725343320848
lung_010,118,EfficientSAM (VIT-small),0.1875693673695893,0.3158878504672897
lung_057,46,EfficientSAM (VIT-tiny),0.0842490842490842,0.1554054054054054
lung_057,46,EfficientSAM (VIT-small),0.0912408759124087,0.1672240802675585
lung_057,47,EfficientSAM (VIT-tiny),0.1726618705035971,0.294478527607362
lung_057,47,EfficientSAM (VIT-small),0.1967509025270758,0.3288084464555053
lung_057,48,EfficientSAM (VIT-tiny),0.1743666169895678,0.2969543147208122
lung_057,48,EfficientSAM (VIT-small),0.2029629629629629,0.3374384236453202
lung_057,49,EfficientSAM (VIT-tiny),0.4012345679012346,0.5726872246696035
lung_057,49,EfficientSAM (VIT-small),0.2667706708268331,0.4211822660098522
lung_057,50,EfficientSAM (VIT-tiny),0.3125948406676783,0.476300578034682
lung_057,50,EfficientSAM (VIT-small),0.2859424920127795,0.4447204968944099
lung_057,51,EfficientSAM (VIT-tiny),0.1923688394276629,0.3226666666666666
lung_057,51,EfficientSAM (VIT-small),0.1987281399046105,0.3315649867374005
lung_057,52,EfficientSAM (VIT-tiny),0.0366379310344827,0.0706860706860706
lung_057,52,EfficientSAM (VIT-small),0.2451420029895366,0.3937575030012005
lung_023,364,EfficientSAM (VIT-tiny),0.3165760869565217,0.4809081527347781
lung_023,364,EfficientSAM (VIT-small),0.2344064386317907,0.3797881010594947
lung_023,365,EfficientSAM (VIT-tiny),0.2991656734207389,0.4605504587155963
lung_023,365,EfficientSAM (VIT-small),0.2650475184794086,0.4190317195325542
lung_023,366,EfficientSAM (VIT-tiny),0.3091334894613583,0.4722719141323792
lung_023,366,EfficientSAM (VIT-small),0.2455813953488372,0.3943241224794623
lung_023,367,EfficientSAM (VIT-tiny),0.3045751633986928,0.4669338677354709
lung_023,367,EfficientSAM (VIT-small),0.2238232468780019,0.3657770800627943
lung_023,368,EfficientSAM (VIT-tiny),0.249173098125689,0.3989408649602824
lung_023,368,EfficientSAM (VIT-small),0.2067703568161024,0.3426838514025777
lung_023,369,EfficientSAM (VIT-tiny),0.2753164556962025,0.4317617866004963
lung_023,369,EfficientSAM (VIT-small),0.2409972299168975,0.3883928571428571
lung_023,370,EfficientSAM (VIT-tiny),0.2659251769464105,0.4201277955271565
lung_023,370,EfficientSAM (VIT-small),0.2166392092257001,0.3561272850372376
lung_023,371,EfficientSAM (VIT-tiny),0.381404174573055,0.5521978021978022
lung_023,371,EfficientSAM (VIT-small),0.2249134948096885,0.3672316384180791
lung_023,372,EfficientSAM (VIT-tiny),0.4894514767932489,0.6572237960339944
lung_023,372,EfficientSAM (VIT-small),0.2260869565217391,0.3687943262411347
lung_023,373,EfficientSAM (VIT-tiny),0.281995661605206,0.4399323181049069
lung_023,373,EfficientSAM (VIT-small),0.2258905299739357,0.368532955350815
lung_023,374,EfficientSAM (VIT-tiny),0.3246575342465753,0.4901758014477766
lung_023,374,EfficientSAM (VIT-small),0.2119856887298747,0.3498154981549815
lung_023,375,EfficientSAM (VIT-tiny),0.5613718411552346,0.7190751445086705
lung_023,375,EfficientSAM (VIT-small),0.2578179291174426,0.4099447513812154
lung_023,376,EfficientSAM (VIT-tiny),0.304798962386511,0.4671968190854871
lung_023,376,EfficientSAM (VIT-small),0.2182648401826484,0.3583208395802099
lung_023,377,EfficientSAM (VIT-tiny),0.3213872832369942,0.4864391951006124
lung_023,377,EfficientSAM (VIT-small),0.2336134453781512,0.3787465940054496
lung_023,378,EfficientSAM (VIT-tiny),0.3339882121807465,0.5007363770250368
lung_023,378,EfficientSAM (VIT-small),0.2311352821210061,0.3754831584759801
lung_023,379,EfficientSAM (VIT-tiny),0.3278688524590163,0.4938271604938271
lung_023,379,EfficientSAM (VIT-small),0.2394454946439823,0.3863751906456533
lung_023,380,EfficientSAM (VIT-tiny),0.3534971644612476,0.5223463687150838
lung_023,380,EfficientSAM (VIT-small),0.2300123001230012,0.374
lung_023,381,EfficientSAM (VIT-tiny),0.3911819887429643,0.5623735670937289
lung_023,381,EfficientSAM (VIT-small),0.2492528392109982,0.3990430622009569
lung_023,382,EfficientSAM (VIT-tiny),0.3893967093235831,0.5605263157894737
lung_023,382,EfficientSAM (VIT-small),0.2597560975609756,0.4123910939012584
lung_023,383,EfficientSAM (VIT-tiny),0.544924154025671,0.7054380664652568
lung_023,383,EfficientSAM (VIT-small),0.2533333333333333,0.4042553191489361
lung_023,384,EfficientSAM (VIT-tiny),0.5345572354211663,0.6966924700914848
lung_023,384,EfficientSAM (VIT-small),0.2679425837320574,0.4226415094339623
lung_023,385,EfficientSAM (VIT-tiny),0.4267942583732057,0.5982562038900067
lung_023,385,EfficientSAM (VIT-small),0.2789363920750782,0.4362005707297187
lung_023,386,EfficientSAM (VIT-tiny),0.4685114503816794,0.6380766731643924
lung_023,386,EfficientSAM (VIT-small),0.2815315315315315,0.4393673110720562
lung_023,387,EfficientSAM (VIT-tiny),0.453125,0.6236559139784946
lung_023,387,EfficientSAM (VIT-small),0.2586572438162544,0.4110050533408197
lung_023,388,EfficientSAM (VIT-tiny),0.3193997856377277,0.4841592201462226
lung_023,388,EfficientSAM (VIT-small),0.2481265611990008,0.3975983989326217
lung_023,389,EfficientSAM (VIT-tiny),0.2948473282442748,0.4554163596168017
lung_023,389,EfficientSAM (VIT-small),0.2389791183294663,0.3857677902621723
lung_023,390,EfficientSAM (VIT-tiny),0.3198482932996207,0.4846743295019157
lung_023,390,EfficientSAM (VIT-small),0.2331797235023041,0.3781763826606876
lung_023,391,EfficientSAM (VIT-tiny),0.3907056798623063,0.5618811881188119
lung_023,391,EfficientSAM (VIT-small),0.2290615539858728,0.3727422003284072
lung_023,392,EfficientSAM (VIT-tiny),0.3785211267605634,0.5491698595146871
lung_023,392,EfficientSAM (VIT-small),0.2457142857142857,0.3944954128440367
lung_023,393,EfficientSAM (VIT-tiny),0.3440453686200378,0.5119549929676512
lung_023,393,EfficientSAM (VIT-small),0.2422360248447205,0.39
lung_023,394,EfficientSAM (VIT-tiny),0.3730834752981261,0.543424317617866
lung_023,394,EfficientSAM (VIT-small),0.2541073384446878,0.4052401746724891
lung_023,395,EfficientSAM (VIT-tiny),0.3525641025641026,0.5213270142180095
lung_023,395,EfficientSAM (VIT-small),0.2491506228765572,0.3989120580235721
lung_023,396,EfficientSAM (VIT-tiny),0.3554817275747508,0.5245098039215687
lung_023,396,EfficientSAM (VIT-small),0.2685069008782936,0.4233432245301681
lung_023,397,EfficientSAM (VIT-tiny),0.3081155433287483,0.4710830704521556
lung_023,397,EfficientSAM (VIT-small),0.2213438735177865,0.3624595469255663
lung_023,398,EfficientSAM (VIT-tiny),0.2147239263803681,0.3535353535353535
lung_023,398,EfficientSAM (VIT-small),0.181723779854621,0.3075571177504393
lung_023,399,EfficientSAM (VIT-tiny),0.2241379310344827,0.3661971830985915
lung_023,399,EfficientSAM (VIT-small),0.1887966804979253,0.3176265270506108
lung_023,400,EfficientSAM (VIT-tiny),0.2027534418022528,0.3371488033298647
lung_023,400,EfficientSAM (VIT-small),0.1741935483870967,0.2967032967032967
lung_023,401,EfficientSAM (VIT-tiny),0.1755050505050505,0.2986036519871106
lung_023,401,EfficientSAM (VIT-small),0.155829596412556,0.2696411251212415
lung_023,402,EfficientSAM (VIT-tiny),0.0500807754442649,0.0953846153846153
lung_023,402,EfficientSAM (VIT-small),0.1946308724832214,0.3258426966292135
lung_023,403,EfficientSAM (VIT-tiny),0.0928689883913764,0.1699544764795144
lung_023,403,EfficientSAM (VIT-small),0.1800894854586129,0.3052132701421801
lung_023,404,EfficientSAM (VIT-tiny),0.2434782608695652,0.3916083916083916
